date,open,high,low,close,volume,value,ema_short,ema_long,macd,signal,fgi
2024-11-15 09:00:00,1095.0,1299.0,1090.0,1259.0,1745039822.376281,2098368225601.0608,1259.0,1259.0,0.0,0.0,
2024-11-16 09:00:00,1259.0,1759.0,1237.0,1573.0,3339756665.682385,5024134805965.746,1307.3076923076924,1282.2592592592591,25.048433048433253,5.009686609686651,
2024-11-17 09:00:00,1572.0,1640.0,1413.0,1485.0,1476845050.1205573,2234727967620.2676,1334.6449704142012,1297.2770919067214,37.36787850747987,11.481324989245294,
2024-11-18 09:00:00,1485.0,1661.0,1484.0,1566.0,1197946726.0927026,1902573550069.4055,1370.2380518889395,1317.1824925062235,53.055559382715956,19.796171867939428,
2024-11-19 09:00:00,1565.0,1613.0,1507.0,1548.0,588761973.2563356,913100137611.4204,1397.5860439060257,1334.2800856539106,63.30595825211503,28.498129144774552,
2024-11-20 09:00:00,1548.0,1613.0,1484.0,1562.0,675603874.56479,1050896819128.1332,1422.8804986897142,1351.1482274573248,71.7322712323894,37.14495756229752,
2024-11-21 09:00:00,1562.0,1764.0,1532.0,1741.0,1008822892.8127241,1633525806318.925,1471.821960429758,1380.02613653456,91.79582389519805,48.07513082887763,
2024-11-22 09:00:00,1741.0,2088.0,1741.0,2038.0,2624310678.2231236,5118485981545.813,1558.9262742097953,1428.7649412357039,130.16133297409147,64.49237125792041,
2024-11-23 09:00:00,2039.0,2256.0,1979.0,2046.0,1414361428.849856,3010613649222.7827,1633.8606935621344,1474.4860566997259,159.37463686240858,83.46882437881806,
2024-11-24 09:00:00,2046.0,2098.0,1760.0,1991.0,1237026496.1483288,2399554035735.572,1688.805202244883,1512.7463487960424,176.05885344884064,101.98683019282258,
2024-11-25 09:00:00,1991.0,2119.0,1865.0,1975.0,949172377.5409399,1905321267837.5745,1732.8351711302855,1546.9873599963355,185.84781113395002,118.75902638104807,
2024-11-26 09:00:00,1974.0,2027.0,1803.0,1956.0,784219248.388693,1505809896244.4556,1767.1682217256262,1577.2845925891995,189.88362913642663,132.98394693212379,
2024-11-27 09:00:00,1955.0,2096.0,1895.0,2040.0,644933395.8686914,1287150563646.025,1809.1423414601452,1611.5598079529625,197.5825335071827,145.90366424713557,
