date,open,high,low,close,volume,value,ema_short,ema_long,macd,signal,fgi
2024-12-01 09:00:00,5132000.0,5197000.0,5090000.0,5105000.0,57600.32815629,295948070494.35016,4848864.877031782,4668129.001614448,180735.87541733403,123744.73252853165,
2024-12-02 09:00:00,5104000.0,5215000.0,4995000.0,5085000.0,92668.98148974,471837730264.9652,4885193.357488431,4699008.334828192,186185.02266023867,136232.79055487306,
2024-12-03 09:00:00,5085000.0,5113000.0,3120000.0,5051000.0,194378.38958533,937921600907.501,4910702.07172098,4725081.791507586,185620.2802133942,146110.28848657728,
2024-12-04 09:00:00,5051000.0,5456000.0,5049000.0,5402000.0,144258.1324972,762064210203.1035,4986286.368379291,4775223.8810255425,211062.48735374864,159100.72826001156,
2024-12-05 09:00:00,5403000.0,5541000.0,5250000.0,5364000.0,109634.89808137,594670763277.8694,5044396.1578594,4818836.926875502,225559.23098389804,172392.42880478885,
2024-12-06 09:00:00,5365000.0,5700000.0,5314000.0,5581000.0,100687.57495466,555753370011.7917,5126950.5951118,4875293.45081065,251657.14430115,188245.3719040611,
2024-12-07 09:00:00,5580000.0,5619000.0,5500000.0,5562000.0,40010.31325566,222806817684.55334,5193881.272786908,4926160.602602454,267720.67018445395,204140.43156013967,
2024-12-08 09:00:00,5563000.0,5618000.0,5503000.0,5591000.0,31185.08927395,173706375728.83615,5254976.461588922,4975407.9653726425,279568.49621627945,219226.04449136765,
2024-12-09 09:00:00,5591000.0,5601000.0,5030000.0,5300000.0,100138.49608584,540298622557.10077,5261903.15980601,4999451.819789483,262451.3400165271,227871.10359639954,
2024-12-10 09:00:00,5306000.0,5398000.0,5084000.0,5194000.0,86983.17685599,456753787903.885,5251456.519835855,5013862.796101374,237593.72373448126,229815.6276240159,
2024-12-11 09:00:00,5195000.0,5463000.0,5056000.0,5423000.0,58403.24536639,308048115241.4238,5277847.824476493,5044169.2556494195,233678.5688270731,230588.21586462733,
2024-12-12 09:00:00,5423000.0,5656000.0,5382000.0,5544000.0,66453.10443169,369351605333.27997,5318794.313018571,5081193.755230945,237600.55778762605,231990.68424922708,
2024-12-13 09:00:00,5544000.0,5636000.0,5500000.0,5567000.0,39779.35859923,222062907060.2618,5356979.803323407,5117179.402991615,239800.4003317915,233552.62746573996,
2024-12-14 09:00:00,5567000.0,5616000.0,5459000.0,5567000.0,36733.36984228,204256608008.20886,5389290.602812113,5150499.447214458,238791.1555976551,234600.333092123,
2024-12-15 09:00:00,5568000.0,5678000.0,5524000.0,5651000.0,34257.59594488,191440643919.68698,5429553.586994865,5187573.56223561,241980.02475925535,236076.2714255495,
2024-12-16 09:00:00,5651000.0,5900000.0,5627000.0,5774000.0,72832.00733754,417577361215.9774,5482545.342841809,5231012.557625564,251532.78521624487,239167.57418368856,
2024-12-17 09:00:00,5774000.0,5870000.0,5606000.0,5701000.0,74340.6396922,429357315109.5025,5516153.751635376,5265826.442245893,250327.30938948318,241399.52122484747,
2024-12-18 09:00:00,5701000.0,5750000.0,5325000.0,5351000.0,76232.47968916,425331909919.75,5490745.482153011,5272135.594672123,218609.88748088758,236841.5944760555,
2024-12-19 09:00:00,5351000.0,5557000.0,5063000.0,5170000.0,92729.86100951,495852424329.88995,5441400.023360239,5264569.995066781,176830.02829345874,224839.28123953615,
2024-12-20 09:00:00,5171000.0,5298000.0,4685000.0,5256000.0,146072.66128234,729751132714.195,5412876.94284328,5263935.180617389,148941.76222589053,209659.77743680705,
2024-12-21 09:00:00,5256000.0,5342000.0,5020000.0,5078000.0,51213.78404086,265535077943.11832,5361357.413175083,5250162.20427536,111195.20889972243,189966.86372939014,
2024-12-22 09:00:00,5079000.0,5147000.0,4928000.0,4989000.0,34304.09259124,173085347127.83698,5304071.657301993,5230816.855810519,73254.8014914738,166624.45128180686,
2024-12-23 09:00:00,4989000.0,5228000.0,4882000.0,5154000.0,46638.63886925,235344514611.2026,5280983.710024764,5225126.7183430735,55856.99168169033,144470.95936178355,
2024-12-24 09:00:00,5154000.0,5271000.0,5050000.0,5195000.0,39126.33015294,202108674524.52225,5267755.446944031,5222895.109576919,44860.33736711182,124548.8349628492,
2024-12-25 09:00:00,5193000.0,5300000.0,5142000.0,5207000.0,30448.87062105,158567352484.659,5258408.4551064875,5221717.694052703,36690.76105378475,106977.22018103632,
2024-12-26 09:00:00,5210000.0,5237000.0,5000000.0,5013000.0,30793.74467593,156647716375.55997,5220653.308167027,5206257.124122873,14396.18404415436,88461.01295365993,
2024-12-27 09:00:00,5016000.0,5161000.0,4973000.0,5019000.0,32824.60710768,166151379351.82983,5189629.722295177,5192386.226039697,-2756.503744520247,70217.5096140239,
2024-12-28 09:00:00,5019000.0,5120000.0,4992000.0,5083000.0,16383.32552449,82578621416.73279,5173225.149634381,5184283.54262935,-11058.392994969152,53962.3290922253,
2024-12-29 09:00:00,5083000.0,5093000.0,4952000.0,5004000.0,17479.72125233,87961785202.1677,5147190.511229091,5170929.206138288,-23738.694909196347,38422.12429194097,
2024-12-30 09:00:00,5005000.0,5099000.0,4901000.0,4994000.0,36488.01921003,182710547997.9693,5123622.740270769,5157823.339016933,-34200.59874616377,23897.579684320022,
2024-12-31 09:00:00,4995000.0,5129000.0,4910000.0,4978000.0,29159.80238019,146125350847.7893,5101219.241767574,5144503.091682346,-43283.849914771505,10461.293764501715,
2025-01-01 09:00:00,4981000.0,5034000.0,4960000.0,5021000.0,22855.21646766,114373407194.17838,5088877.819957178,5135354.714520691,-46476.89456351288,-926.3439011012033,
2025-01-02 09:00:00,5021000.0,5194000.0,5008000.0,5132000.0,32248.60106402,164575568051.4994,5095512.001502228,5135106.217148788,-39594.215646560304,-8659.918250193025,
2025-01-03 09:00:00,5132000.0,5342000.0,5080000.0,5312000.0,33499.43117214,174235783706.6259,5128817.847424962,5148209.460322952,-19391.61289799027,-10806.257179752474,
2025-01-04 09:00:00,5313000.0,5408000.0,5276000.0,5382000.0,27146.70915723,144929738608.54337,5167768.947821122,5165527.278076808,2241.6697443136945,-8196.67179493924,
2025-01-05 09:00:00,5382000.0,5421000.0,5295000.0,5350000.0,19994.50780744,106912676495.77798,5195804.49431018,5179191.924145193,16612.570164986886,-3234.8234029540154,
2025-01-06 09:00:00,5350000.0,5472000.0,5320000.0,5413000.0,28745.06387996,155167871825.47357,5229219.187493229,5196511.040875179,32708.146618050523,3953.770601246892,
2025-01-07 09:00:00,5413000.0,5433000.0,5023000.0,5059000.0,49827.86162171,259239519263.22318,5203031.6201865785,5186325.037847388,16706.582339190878,6504.33294883569,
2025-01-08 09:00:00,5060000.0,5114000.0,4897000.0,4985000.0,54649.32004664,273144420860.63953,5169488.294004028,5171412.072080915,-1923.7780768871307,4818.7107436911265,
2025-01-09 09:00:00,4986000.0,5028000.0,4810000.0,4864000.0,39961.59546364,197179275230.9468,5122490.094926485,5148640.807482329,-26150.712555844337,-1375.1739162159665,
2025-01-10 09:00:00,4865000.0,5009000.0,4854000.0,4915000.0,30858.62295268,152064199005.62238,5090568.541860872,5131334.081002156,-40765.5391412843,-9253.246961229634,
2025-01-11 09:00:00,4914000.0,4967000.0,4862000.0,4915000.0,17682.51073335,86751309446.12523,5063557.996959199,5115309.334261255,-51751.33730205614,-17752.865029394936,
2025-01-12 09:00:00,4915000.0,4950000.0,4857000.0,4909000.0,16640.31257341,81587964228.54976,5039779.843580861,5100027.161353014,-60247.317772153765,-26251.7555779467,
2025-01-13 09:00:00,4910000.0,4989000.0,4550000.0,4717000.0,82269.66404162,387388770439.4823,4990121.406106883,5071654.779030569,-81533.37292368617,-37308.079047094594,
2025-01-14 09:00:00,4719000.0,4850000.0,4691000.0,4791000.0,36715.55013156,175233138135.45398,4959487.343628901,5050865.536139416,-91378.19251051452,-48122.10173977858,
2025-01-15 09:00:00,4793000.0,5096000.0,4716000.0,5057000.0,59689.32080063,291072148636.4134,4974489.290762916,5051319.940869829,-76830.65010691248,-53863.81141320536,
2025-01-16 09:00:00,5056000.0,5069000.0,4831000.0,4858000.0,66876.4626488,329093912199.47003,4956567.861414775,5036999.945249842,-80432.0838350663,-59177.46589757755,
2025-01-17 09:00:00,4858000.0,5171000.0,4853000.0,5085000.0,59111.25787492,296619809878.62866,4976326.651966348,5040555.504860965,-64228.85289461631,-60187.74329698531,
2025-01-18 09:00:00,5084000.0,5150000.0,4854000.0,4929000.0,82796.72095787,410007894059.57404,4969045.62858691,5032292.134130523,-63246.505543612875,-60799.49574631083,
2025-01-19 09:00:00,4930000.0,5200000.0,4789000.0,4892000.0,177220.5764157,881516558269.2473,4957192.454958155,5021900.124194928,-64707.669236773625,-61581.13044440339,
2025-01-20 09:00:00,4890000.0,5150000.0,4814000.0,4923000.0,123607.25604223,616179901603.5826,4951932.077272285,5014574.189069378,-62642.111797093414,-61793.326714941395,
2025-01-21 09:00:00,4923000.0,4983000.0,4835000.0,4939000.0,57265.7234037,281573453130.7313,4949942.526922703,5008976.100990165,-59033.574067462236,-61241.376185445566,
2025-01-22 09:00:00,4939000.0,4986000.0,4829000.0,4846000.0,36064.7041644,176783669707.37604,4933951.368934595,4996903.797213116,-62952.4282785207,-61583.5866040606,
2025-01-23 09:00:00,4847000.0,4990000.0,4780000.0,4976000.0,50947.62522375,247710343275.9758,4940420.389098504,4995355.367789921,-54934.978691417724,-60253.86502153202,
2025-01-24 09:00:00,4979000.0,5093000.0,4890000.0,4968000.0,52225.07879733,261455788008.75687,4944663.406160273,4993329.044249928,-48665.63808965497,-57936.219635156616,
2025-01-25 09:00:00,4969000.0,5017000.0,4920000.0,4985000.0,18641.27383917,92613815181.99393,4950869.035981769,4992712.078009192,-41843.04202742316,-54717.58411360993,
2025-01-26 09:00:00,4985000.0,5033000.0,4914000.0,4923000.0,22205.55327073,110592497167.51984,4946581.491984573,4987548.220378881,-40966.72839430813,-51967.412969749574,
2025-01-27 09:00:00,4924000.0,4950000.0,4700000.0,4835000.0,62266.31673199,298325901134.4992,4929415.108602331,4976248.352202668,-46833.243600336835,-50940.579095867026,
2025-01-28 09:00:00,4835000.0,4879000.0,4710000.0,4741000.0,29747.18416335,143010374173.58896,4900428.168817357,4958822.548335804,-58394.37951844651,-52431.33918038293,
2025-01-29 09:00:00,4742000.0,4839000.0,4732000.0,4776000.0,22500.52857446,107577540925.55,4881285.373614687,4945280.137347966,-63994.76373327989,-54744.024090962324,
2025-01-30 09:00:00,4776000.0,4962000.0,4754000.0,4898000.0,34359.52096114,167868528256.2655,4883856.854597042,4941777.90495182,-57921.050354777835,-55379.42934372543,
2025-01-31 09:00:00,4898000.0,5188000.0,4886000.0,5042000.0,61921.58487457,312141567369.63025,4908186.569274421,4949201.763844278,-41015.19456985686,-52506.58238895172,
2025-02-01 09:00:00,5046000.0,5099000.0,4840000.0,4877000.0,36610.6865729,182400799920.88193,4903388.635539895,4943853.485040998,-40464.84950110316,-50098.23581138201,
2025-02-02 09:00:00,4878000.0,4930000.0,4451000.0,4541000.0,75379.0187667,355047439536.6165,4847636.537764527,4914012.486149073,-66375.94838454574,-53353.778326014755,
2025-02-03 09:00:00,4540000.0,4616000.0,3950000.0,4501000.0,297904.15179666,1259165876437.769,4794307.8396469075,4883418.968656549,-89111.1290096417,-60505.24846274016,
2025-02-04 09:00:00,4502000.0,4528000.0,4130000.0,4302000.0,115830.88075495,501198061206.6177,4718568.172008921,4840350.896904212,-121782.72489529103,-72760.74374925034,
2025-02-05 09:00:00,4302000.0,4402000.0,4235000.0,4366000.0,53979.5496893,233431128819.7789,4664326.91477678,4805213.793429826,-140886.87865304668,-86385.9707300096,
2025-02-06 09:00:00,4366000.0,4431000.0,4165000.0,4214000.0,49024.04714407,211778112372.4218,4595045.850964967,4761420.179101692,-166374.32813672442,-102383.64221135258,
2025-02-07 09:00:00,4214000.0,4311000.0,4000000.0,4068000.0,57555.36884913,239182680197.40796,4513961.873893433,4710055.721390455,-196093.84749702178,-121125.68326848642,
2025-02-08 09:00:00,4068000.0,4133000.0,4004000.0,4061000.0,27440.64503176,111336122287.39488,4444275.431755982,4661977.519805976,-217702.08804999385,-140440.96422478792,
2025-02-09 09:00:00,4063000.0,4149000.0,3910000.0,4022000.0,34860.88929122,140690954810.278,4379309.9807166,4614571.777598127,-235261.7968815267,-159405.13075613568,
2025-02-10 09:00:00,4022000.0,4078000.0,3921000.0,4040000.0,32637.54022819,130815350659.85368,4327108.445221739,4572010.905183451,-244902.45996171236,-176504.59659725102,
2025-02-11 09:00:00,4040000.0,4121000.0,3941000.0,3970000.0,36081.56301496,145716200632.1076,4272168.684418394,4527417.504799492,-255248.8203810975,-192253.44135402032,
2025-02-12 09:00:00,3970000.0,4232000.0,3895000.0,4143000.0,51230.79378974,205526692900.0933,4252296.579123257,4498942.134073603,-246645.55495034624,-203131.8640732855,
2025-02-13 09:00:00,4142000.0,4166000.0,3970000.0,4037000.0,35500.90326179,143803758246.75726,4219174.02848891,4464724.1982162995,-245550.1697273897,-211615.52520410638,
2025-02-14 09:00:00,4037000.0,4179000.0,4012000.0,4095000.0,30344.34895779,123820017727.32573,4200070.331798308,4437337.220570648,-237266.8887723405,-216745.7979177532,
2025-02-15 09:00:00,4095000.0,4119000.0,4038000.0,4069000.0,16209.78417081,66163998379.74526,4179905.665367799,4410052.98200986,-230147.31664206088,-219426.10166261476,
2025-02-16 09:00:00,4071000.0,4102000.0,4015000.0,4029000.0,13404.72473619,54445001053.57216,4156689.4091573684,4381826.835194315,-225137.42603694648,-220568.36653748114,
2025-02-17 09:00:00,4029000.0,4288000.0,3997000.0,4134000.0,44405.63390749,183713292935.83774,4153198.7308254656,4363469.291846588,-210270.56102112262,-218508.80543420947,
2025-02-18 09:00:00,4134000.0,4155000.0,3941000.0,4018000.0,41219.89181871,166327018050.27255,4132398.926083086,4337878.973932026,-205480.0478489399,-215903.05391715557,
2025-02-19 09:00:00,4019000.0,4087000.0,3984000.0,4055000.0,22485.33318242,90898078590.21323,4120491.398993381,4316924.975862987,-196433.5768696065,-212009.15850764577,
2025-02-20 09:00:00,4055000.0,4100000.0,4025000.0,4058000.0,21774.32051158,88508491074.48953,4110877.3376097837,4297745.348021285,-186868.01041150093,-206980.9288884168,
2025-02-21 09:00:00,4058000.0,4188000.0,3904000.0,3954000.0,54228.55224353,218894569028.0972,4086742.362592894,4272282.729649338,-185540.36705644382,-202692.8165220222,
2025-02-22 09:00:00,3955000.0,4117000.0,3938000.0,4069000.0,24281.81040519,97615136566.72653,4084012.7683478333,4257224.749675313,-173211.9813274797,-196796.64948311372,
2025-02-23 09:00:00,4067000.0,4180000.0,4044000.0,4136000.0,29100.77674765,119618827346.80556,4092010.8039866285,4248245.138588253,-156234.33460162487,-188684.18650681595,
2025-02-24 09:00:00,4135000.0,4169000.0,3601000.0,3634000.0,91391.65167115,353300241825.2081,4021547.6033733007,4202745.498692827,-181197.89531952655,-187186.9282693581,
2025-02-25 09:00:00,3633000.0,3696000.0,3368000.0,3643000.0,104476.40214578,369177938993.9168,3963309.510546639,4161282.869160025,-197973.35861338582,-189344.21433816364,
2025-02-26 09:00:00,3643000.0,3647000.0,3310000.0,3408000.0,54240.03720454,188695471019.2365,3877877.2781548486,4105484.138111134,-227606.85995628545,-196996.74346178802,
2025-02-27 09:00:00,3409000.0,3487000.0,3291000.0,3384000.0,50712.57835669,172327717698.033,3801896.158438718,4052040.86862142,-250144.71018270217,-207626.33680597087,
2025-02-28 09:00:00,3385000.0,3395000.0,3102000.0,3301000.0,99995.73247429,320901646874.37177,3724835.2109866077,3996408.2116865003,-271573.00069989264,-220415.66958475526,
2025-03-01 09:00:00,3301000.0,3392000.0,3191000.0,3302000.0,38713.41266559,127471382622.44502,3659783.6400655913,3944970.566376389,-285186.9263107977,-233369.92092996376,
2025-03-02 09:00:00,3303000.0,3836000.0,3251000.0,3803000.0,143493.60113926,512103824018.0113,3681816.9262093464,3934454.228126286,-252637.30191693967,-237223.39712735894,
2025-03-03 09:00:00,3803000.0,3816000.0,3164000.0,3242000.0,103237.41486759,361002321385.0225,3614152.783715601,3883161.322339154,-269008.53862355277,-243580.4254265977,
2025-03-04 09:00:00,3243000.0,3336000.0,3028000.0,3244000.0,80459.11167763,254275094569.4006,3557206.2016055086,3835816.03920292,-278609.8375974116,-250586.30786076048,
2025-03-05 09:00:00,3247000.0,3404000.0,3215000.0,3340000.0,44872.78394999,148379019746.79434,3523789.862896969,3799088.925187889,-275299.06229091994,-255528.8587467924,
2025-03-06 09:00:00,3340000.0,3452000.0,3253000.0,3278000.0,44271.36978156,148998006893.01584,3485976.037835897,3760489.745544342,-274513.7077084449,-259325.8285391229,
2025-03-07 09:00:00,3278000.0,3350000.0,3154000.0,3196000.0,51557.59294533,166847962388.97842,3441364.3397072973,3718675.690318835,-277311.3506115377,-262922.93295360584,
2025-03-08 09:00:00,3197000.0,3330000.0,3150000.0,3286000.0,32841.34340225,106246919288.24239,3417462.1335984822,3686625.639184106,-269163.5055856239,-264171.0474800095,
2025-03-09 09:00:00,3283000.0,3296000.0,2985000.0,3031000.0,49719.64162942,154520410257.12668,3358006.4207371776,3638060.777022321,-280054.3562851432,-267347.70924103627,
2025-03-10 09:00:00,3031000.0,3199000.0,2725000.0,2791000.0,95529.40093701,282365124723.3145,3270774.6637006886,3575315.5342799267,-304540.87057923805,-274786.34150867665,
2025-03-11 09:00:00,2791000.0,2910000.0,2635000.0,2855000.0,97082.41937325,272142292939.06244,3206809.33082366,3521958.828036969,-315149.49721330917,-282858.97264960315,
2025-03-12 09:00:00,2855000.0,2901000.0,2732000.0,2825000.0,79771.40243888,224914075924.34213,3148069.433773866,3470332.2481823787,-322262.8144085128,-290739.7410013851,
2025-03-13 09:00:00,2825000.0,2847000.0,2710000.0,2762000.0,44754.0062395,124514257273.70267,3088674.1362701943,3417863.192761462,-329189.05649126787,-298429.6040993617,
2025-03-14 09:00:00,2765000.0,2866000.0,2756000.0,2820000.0,28614.93592062,80496534833.05753,3047339.6537670875,3373577.0303346873,-326237.37656759983,-303991.15859300934,
2025-03-15 09:00:00,2820000.0,2882000.0,2808000.0,2848000.0,19018.34323669,53972652968.754,3016672.014725997,3334645.398458044,-317973.38373204693,-306787.60362081684,
2025-03-16 09:00:00,2848000.0,2855000.0,2746000.0,2781000.0,25573.30770589,71470396737.89317,2980414.7816912285,3293634.6282018926,-313219.8465106641,-308074.0521987863,
2025-03-17 09:00:00,2781000.0,2848000.0,2761000.0,2818000.0,19551.12722675,54779985935.46289,2955427.89220027,3258402.433520271,-302974.5413200008,-307054.1500230292,
2025-03-18 09:00:00,2817000.0,2838000.0,2758000.0,2831000.0,19218.54762982,53624023131.69182,2936285.1395540745,3226742.994000251,-290457.85444617644,-303734.8909076587,
2025-03-19 09:00:00,2830000.0,3039000.0,2820000.0,3013000.0,50073.76889593,147584840719.88608,2948087.4257765245,3210910.179629862,-262822.7538533374,-295552.46349679446,
2025-03-20 09:00:00,3013000.0,3037000.0,2887000.0,2926000.0,29318.59259867,86391279194.35132,2944689.3602724434,3189805.721879502,-245116.36160705844,-285465.24311884725,
2025-03-21 09:00:00,2926000.0,2944000.0,2858000.0,2910000.0,17908.661867,52080846421.33509,2939352.5356151443,3169079.37211065,-229726.83649550565,-274317.56179417897,
2025-03-22 09:00:00,2910000.0,2963000.0,2907000.0,2930000.0,11015.69978666,32338364332.59825,2937913.6839820454,3151369.7889913423,-213456.1050092969,-262145.2704372026,
2025-03-23 09:00:00,2930000.0,2990000.0,2926000.0,2960000.0,12943.09164222,38325712709.06938,2941311.5787540385,3137194.2490660576,-195882.67031201907,-248892.7504121659,
2025-03-24 09:00:00,2957000.0,3103000.0,2924000.0,3067000.0,28645.97307649,87138398116.01344,2960648.258945725,3131994.6750611644,-171346.4161154395,-233383.48355282063,
2025-03-25 09:00:00,3064000.0,3094000.0,3010000.0,3044000.0,22033.217464,67189222246.17766,2973471.6037233057,3125476.5509825596,-152004.94725925382,-217107.7762941073,
2025-03-26 09:00:00,3044000.0,3061000.0,2938000.0,2972000.0,27718.32732569,83447817196.75288,2973245.2031504894,3114107.9175764443,-140862.71442595497,-201858.76392047683,
2025-03-27 09:00:00,2972000.0,3007000.0,2942000.0,2958000.0,17949.09388996,53457326026.39626,2970899.787281183,3102544.3681263374,-131644.58084515436,-187815.92730541236,
2025-03-28 09:00:00,2960000.0,2974000.0,2777000.0,2828000.0,39476.7855392,112302474052.68025,2948915.204622539,3082207.748265127,-133292.54364258796,-176911.2505728475,
2025-03-29 09:00:00,2829000.0,2849000.0,2691000.0,2729000.0,27360.68470704,75648369610.01062,2915082.0962190717,3056044.2113565993,-140962.1151375277,-169721.42348578354,
2025-03-30 09:00:00,2729000.0,2763000.0,2655000.0,2702000.0,23100.41148998,62791141026.99932,2882300.235262291,3029818.7142190738,-147518.47895678272,-165280.8345799834,
2025-03-31 09:00:00,2703000.0,2762000.0,2652000.0,2721000.0,28030.57486973,75626763890.1628,2857484.814452708,3006943.25390655,-149458.43945384212,-162116.35555475517,
2025-04-01 09:00:00,2721000.0,2857000.0,2707000.0,2829000.0,24826.98269964,69185093852.50142,2853102.535306137,2993762.2721356945,-140659.73682955746,-157825.03180971564,
2025-04-02 09:00:00,2829000.0,2885000.0,2653000.0,2670000.0,37700.44866082,104103045316.00316,2824932.9144898085,2969779.8816071246,-144846.9671173161,-155229.41887123574,
2025-04-03 09:00:00,2672000.0,2738000.0,2609000.0,2693000.0,30868.97206949,82317904423.20148,2804635.5430298382,2949277.668154745,-144642.12512490666,-153111.96012196993,
2025-04-04 09:00:00,2694000.0,2705000.0,2607000.0,2670000.0,40892.52621536,108699757300.69418,2783922.3825637093,2928590.4334766157,-144668.05091290642,-151423.17828015724,
2025-04-05 09:00:00,2670000.0,2689000.0,2616000.0,2665000.0,13232.8408925,35233028840.63903,2765626.631400062,2909065.216182051,-143438.58478198946,-149826.25958052368,
2025-04-06 09:00:00,2666000.0,2682000.0,2312000.0,2368000.0,75605.69433852,186402038052.6523,2704453.3034923603,2868986.311279677,-164533.00778731657,-152767.60922188227,
2025-04-07 09:00:00,2368000.0,2444000.0,2151000.0,2315000.0,123935.53082182,283573161076.33026,2644537.4106473816,2827950.2882219227,-183412.87757454114,-158896.66289241405,
2025-04-08 09:00:00,2318000.0,2410000.0,2174000.0,2210000.0,53874.12067469,123571649276.47697,2577685.501317015,2782176.1927980767,-204490.69148106175,-168015.4686101436,
2025-04-09 09:00:00,2210000.0,2485000.0,2096000.0,2454000.0,161682.41178082,364693679098.3884,2558656.962652859,2757866.8451834046,-199209.88253054582,-174254.35139422407,
2025-04-10 09:00:00,2454000.0,2455000.0,2193000.0,2257000.0,88093.25489361,204186774759.46115,2512248.199167804,2720765.5973920412,-208517.39822423737,-181106.96076022674,
2025-04-11 09:00:00,2257000.0,2320000.0,2227000.0,2282000.0,48600.18799062,110906699216.36078,2476825.399295834,2688264.4420296676,-211439.04273383366,-187173.37715494813,
2025-04-12 09:00:00,2282000.0,2417000.0,2257000.0,2381000.0,44374.4574551,104005977304.14624,2462083.030173398,2665504.112990433,-203421.0828170348,-190422.91828736546,
2025-04-13 09:00:00,2380000.0,2390000.0,2280000.0,2320000.0,44168.40871491,102986169344.87846,2440224.1024544137,2639911.215731882,-199687.11327746836,-192275.75728538603,
2025-04-14 09:00:00,2320000.0,2449000.0,2316000.0,2356000.0,46078.19911727,109882324863.87456,2427266.548230658,2618880.755307298,-191614.20707664033,-192143.44724363688,
2025-04-15 09:00:00,2355000.0,2405000.0,2317000.0,2322000.0,34743.00526244,81951422383.64665,2411071.69465671,2596889.5882474985,-185817.89359078836,-190878.3365130672,
2025-04-16 09:00:00,2325000.0,2338000.0,2240000.0,2288000.0,39803.18898401,91442020842.92511,2392137.5877864473,2574008.878006943,-181871.29022049578,-189076.9272545529,
2025-04-17 09:00:00,2290000.0,2335000.0,2268000.0,2287000.0,19143.96798645,44065543071.48066,2375962.57428084,2552748.9611175396,-176786.38683669968,-186618.81917098226,
2025-04-18 09:00:00,2288000.0,2316000.0,2280000.0,2301000.0,12865.17393557,29538006140.51802,2364429.870545326,2534100.889923648,-169671.01937832218,-183229.25921245027,
2025-04-19 09:00:00,2302000.0,2355000.0,2297000.0,2327000.0,16901.43526424,39168575291.82643,2358671.428922968,2518760.083262637,-160088.6543396688,-178601.138237894,
2025-04-20 09:00:00,2325000.0,2339000.0,2269000.0,2288000.0,18319.91245859,42079209882.77743,2347798.9013963575,2501666.7437617006,-153867.84236534312,-173654.47906338383,
2025-04-21 09:00:00,2289000.0,2374000.0,2251000.0,2278000.0,42931.79931453,99428049104.07732,2337060.608873841,2485098.8368163896,-148038.2279425487,-168531.2288392168,
2025-04-22 09:00:00,2278000.0,2539000.0,2226000.0,2515000.0,82581.90579624,196304943657.72385,2364435.899816327,2487313.7377929534,-122877.83797662659,-159400.55066669878,
2025-04-23 09:00:00,2515000.0,2625000.0,2498000.0,2575000.0,79026.39087701,202775243274.6763,2396830.376767661,2493809.0164749566,-96978.63970729569,-146916.16847481817,
