date,open,high,low,close,volume,value,ema_short,ema_long,macd,signal,fgi
2024-11-15 09:00:00,516.1,539.3,503.0,536.4,3474665365.0094094,1817995802398.887,536.4,536.4,0.0,0.0,
2024-11-16 09:00:00,536.3,549.2,505.1,511.3,2670498043.2028027,1404062346548.1467,532.5384615384615,534.5407407407407,-2.002279202279169,-0.4004558404558338,
2024-11-17 09:00:00,511.1,526.7,476.1,516.4,2568013512.587373,1298620125000.882,530.0556213017752,533.1969821673525,-3.141360865577326,-0.9486368454801324,
2024-11-18 09:00:00,516.5,532.4,505.9,521.0,2377992386.392786,1235627340165.46,528.6624487938097,532.2935020068079,-3.631053212998154,-1.4851201189837369,
2024-11-19 09:00:00,520.9,583.3,515.5,548.9,4050332986.2158346,2220612589594.9224,531.7759182101468,533.5236129692665,-1.7476947591197813,-1.5376350470109457,
2024-11-20 09:00:00,548.8,554.1,519.0,533.7,2084939994.6796498,1127824572084.866,532.0719307932011,533.5366786752468,-1.4647478820456854,-1.5230576140178935,
2024-11-21 09:00:00,534.0,552.3,524.6,540.2,1981278402.796264,1070481177430.6294,533.3224029788624,534.0302580326359,-0.7078550537734145,-1.3600171019689977,
2024-11-22 09:00:00,540.2,580.3,520.0,571.0,4550645522.085104,2526635886246.3354,539.1189563667298,536.7687574376258,2.3501989291039536,-0.6179738957544074,
2024-11-23 09:00:00,571.0,660.0,560.0,600.5,6178668819.992617,3811139747274.704,548.5621938487714,541.489590220024,7.072603628747402,0.9201416091459546,
2024-11-24 09:00:00,600.5,629.8,547.0,597.9,3333955822.144224,1967796091423.9988,556.152625564345,545.6681390926148,10.484486471730293,2.833010581662822,
2024-11-25 09:00:00,597.5,601.9,538.6,547.8,1988753726.176322,1142120199408.7769,554.8676062467534,545.826054715384,9.041551531369464,4.07471877160415,
2024-11-26 09:00:00,547.8,568.3,510.0,541.3,1968892579.5061097,1063746492522.0548,552.7802822087914,545.4907914031334,7.289490805658033,4.717673178414927,
2024-11-27 09:00:00,541.3,563.0,530.0,556.3,1229272578.7114637,674479120450.0332,553.3217772535927,546.2914735214198,7.030303732172911,5.180199289166524,
2024-11-28 09:00:00,556.2,596.1,550.2,559.2,1470372651.6565642,834640957153.4047,554.2261192145784,547.2476606679813,6.9784585465970395,5.539851140652627,
2024-11-29 09:00:00,559.3,603.6,556.2,587.9,1584867390.850827,915797848655.9741,559.4067162584894,550.2589450629457,9.147771195543669,6.2614351516308355,
2024-11-30 09:00:00,588.0,603.6,576.0,585.2,1390766138.4179435,819463514572.282,563.3749137571833,552.8471713545794,10.527742402603963,7.114696601825462,
2024-12-01 09:00:00,585.1,619.5,580.1,606.3,2388779778.695027,1432776408217.4932,569.978773179155,556.806640143129,13.172133036026025,8.326183888665575,
2024-12-02 09:00:00,606.3,642.7,560.2,591.7,3447834884.5522385,2074092903295.9985,573.320500382362,559.3913334658602,13.9291669165018,9.44678049423282,
2024-12-03 09:00:00,591.8,604.8,300.0,567.4,3690891430.690533,2027169364966.082,572.4096541696908,559.9845680239446,12.425086145746263,10.04244162453551,
2024-12-04 09:00:00,567.4,611.7,563.4,610.5,1612551831.7283332,948197789620.8358,578.2697073743537,563.7264518740227,14.543255500331043,10.942604399694616,
2024-12-05 09:00:00,610.6,650.0,568.7,604.7,3616304116.0475383,2230242459490.5127,582.3359062398379,566.7615295129839,15.574376726853984,11.86895886512649,
2024-12-06 09:00:00,604.7,619.0,585.6,606.9,1194097663.8748796,722494104826.4677,586.1149975875551,569.7347495490591,16.380248038496006,12.771216699800394,
2024-12-07 09:00:00,606.8,648.7,602.8,629.9,1741161200.5786614,1087588933967.5641,592.8511518048543,574.1914347676473,18.659717037207088,13.948916767281734,
2024-12-08 09:00:00,629.9,678.2,626.5,651.0,2140969174.4807057,1394926107735.2634,601.7971284502613,579.8809581181919,21.91617033206944,15.542367480239275,
2024-12-09 09:00:00,651.0,652.7,558.8,592.1,2212556119.015479,1352830681801.8486,600.3052625348365,580.7860723316592,19.519190203177345,16.33773202482689,
2024-12-10 09:00:00,592.5,604.9,530.0,564.8,2291444182.972763,1305363220069.2585,594.8429144525539,579.6019188256104,15.240995626943572,16.11838474525023,
2024-12-11 09:00:00,564.7,594.9,533.7,585.6,1283053727.9008894,728444571296.0392,593.4209276136995,580.0462211348243,13.374706478875169,15.569649091975217,
2024-12-12 09:00:00,585.6,599.8,574.5,579.9,847633483.7832249,497947902418.0001,591.3407849038996,580.0353899396522,11.305394964247398,14.716798266429654,
2024-12-13 09:00:00,580.2,586.6,571.0,582.1,528515384.9160701,306197330122.02686,589.9191256879151,580.1883240181965,9.73080166971863,13.719598947087452,
2024-12-14 09:00:00,582.2,588.8,559.7,572.4,586729370.6616281,337745860238.04205,587.223875582082,579.6114111279596,7.612464454122346,12.498172048494432,
2024-12-15 09:00:00,572.5,587.8,566.2,581.0,440875306.9504716,253757351545.5951,586.2663562617616,579.7142695629257,6.5520866988359785,11.308954978562742,
2024-12-16 09:00:00,581.0,592.2,569.0,581.6,683875072.670774,398409828276.43964,585.5484552984137,579.8539532990052,5.694501999408544,10.186064382731903,
